freeze_version,bucket_time,node_id,speed,congestion_status,road_count,fill_method,is_observed
train_20260505050000,2026-05-01 03:00:00,H8,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:00:00,I9,60,1,1,interpolate,0
train_20260505050000,2026-05-01 03:00:00,J10,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:00:00,K11,55,1,1,interpolate,0
train_20260505050000,2026-05-01 03:05:00,A1,51,1,1,real,1
train_20260505050000,2026-05-01 03:05:00,B2,45,1,1,real,1
train_20260505050000,2026-05-01 03:05:00,C3,45,1,1,real,1
train_20260505050000,2026-05-01 03:05:00,D4,45,1,1,real,1
train_20260505050000,2026-05-01 03:05:00,E5,40,1,1,real,1
train_20260505050000,2026-05-01 03:05:00,F6,50,1,1,real,1
train_20260505050000,2026-05-01 03:05:00,G7,30,1,1,real,1
train_20260505050000,2026-05-01 03:05:00,H8,50,1,1,real,1
train_20260505050000,2026-05-01 03:05:00,I9,60,1,1,real,1
train_20260505050000,2026-05-01 03:05:00,J10,40,1,1,real,1
train_20260505050000,2026-05-01 03:05:00,K11,55,1,1,real,1
train_20260505050000,2026-05-01 03:10:00,A1,46,1,1,interpolate,0
train_20260505050000,2026-05-01 03:10:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:10:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:10:00,D4,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:10:00,E5,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:10:00,F6,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:10:00,G7,31.67,2,1,interpolate,0
train_20260505050000,2026-05-01 03:10:00,H8,50,1,1,interpolate,0
train_20260505050000,2026-05-01 03:10:00,I9,58.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:10:00,J10,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:10:00,K11,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:15:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-01 03:15:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:15:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:15:00,D4,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:15:00,E5,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:15:00,F6,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:15:00,G7,33.33,2,1,interpolate,0
train_20260505050000,2026-05-01 03:15:00,H8,50,1,1,interpolate,0
train_20260505050000,2026-05-01 03:15:00,I9,56.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:15:00,J10,50,1,1,interpolate,0
train_20260505050000,2026-05-01 03:15:00,K11,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:20:00,A1,36,1,1,real,1
train_20260505050000,2026-05-01 03:20:00,B2,45,1,1,real,1
train_20260505050000,2026-05-01 03:20:00,C3,45,1,1,real,1
train_20260505050000,2026-05-01 03:20:00,D4,50,1,1,real,1
train_20260505050000,2026-05-01 03:20:00,E5,45,1,1,real,1
train_20260505050000,2026-05-01 03:20:00,F6,45,1,1,real,1
train_20260505050000,2026-05-01 03:20:00,G7,35,1,1,real,1
train_20260505050000,2026-05-01 03:20:00,H8,50,1,1,real,1
train_20260505050000,2026-05-01 03:20:00,I9,55,1,1,real,1
train_20260505050000,2026-05-01 03:20:00,J10,55,1,1,real,1
train_20260505050000,2026-05-01 03:20:00,K11,50,1,1,real,1
train_20260505050000,2026-05-01 03:25:00,A1,37.67,2,1,interpolate,0
train_20260505050000,2026-05-01 03:25:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:25:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:25:00,D4,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:25:00,E5,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:25:00,F6,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:25:00,G7,33.33,2,1,interpolate,0
train_20260505050000,2026-05-01 03:25:00,H8,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:25:00,I9,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:25:00,J10,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:25:00,K11,50,1,1,interpolate,0
train_20260505050000,2026-05-01 03:30:00,A1,39.33,2,1,interpolate,0
train_20260505050000,2026-05-01 03:30:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:30:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:30:00,D4,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:30:00,E5,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:30:00,F6,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:30:00,G7,31.67,2,1,interpolate,0
train_20260505050000,2026-05-01 03:30:00,H8,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:30:00,I9,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:30:00,J10,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:30:00,K11,50,1,1,interpolate,0
train_20260505050000,2026-05-01 03:35:00,A1,41,1,1,real,1
train_20260505050000,2026-05-01 03:35:00,B2,45,1,1,real,1
train_20260505050000,2026-05-01 03:35:00,C3,45,1,1,real,1
train_20260505050000,2026-05-01 03:35:00,D4,45,1,1,real,1
train_20260505050000,2026-05-01 03:35:00,E5,45,1,1,real,1
train_20260505050000,2026-05-01 03:35:00,F6,40,1,1,real,1
train_20260505050000,2026-05-01 03:35:00,G7,30,1,1,real,1
train_20260505050000,2026-05-01 03:35:00,H8,45,1,1,real,1
train_20260505050000,2026-05-01 03:35:00,I9,50,1,1,real,1
train_20260505050000,2026-05-01 03:35:00,J10,50,1,1,real,1
train_20260505050000,2026-05-01 03:35:00,K11,50,1,1,real,1
train_20260505050000,2026-05-01 03:40:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-01 03:40:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:40:00,C3,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:40:00,D4,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:40:00,E5,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:40:00,F6,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:40:00,G7,31.67,2,1,interpolate,0
train_20260505050000,2026-05-01 03:40:00,H8,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:40:00,I9,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:40:00,J10,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:40:00,K11,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:45:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-01 03:45:00,B2,45,1,1,interpolate,0
train_20260505050000,2026-05-01 03:45:00,C3,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:45:00,D4,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:45:00,E5,38.33,2,1,interpolate,0
train_20260505050000,2026-05-01 03:45:00,F6,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:45:00,G7,33.33,2,1,interpolate,0
train_20260505050000,2026-05-01 03:45:00,H8,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:45:00,I9,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:45:00,J10,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:45:00,K11,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:50:00,A1,41,1,1,real,1
train_20260505050000,2026-05-01 03:50:00,B2,45,1,1,real,1
train_20260505050000,2026-05-01 03:50:00,C3,50,1,1,real,1
train_20260505050000,2026-05-01 03:50:00,D4,55,1,1,real,1
train_20260505050000,2026-05-01 03:50:00,E5,35,1,1,real,1
train_20260505050000,2026-05-01 03:50:00,F6,50,1,1,real,1
train_20260505050000,2026-05-01 03:50:00,G7,35,1,1,real,1
train_20260505050000,2026-05-01 03:50:00,H8,50,1,1,real,1
train_20260505050000,2026-05-01 03:50:00,I9,45,1,1,real,1
train_20260505050000,2026-05-01 03:50:00,J10,40,1,1,real,1
train_20260505050000,2026-05-01 03:50:00,K11,55,1,1,real,1
train_20260505050000,2026-05-01 03:55:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-01 03:55:00,B2,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:55:00,C3,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:55:00,D4,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:55:00,E5,35,2,1,interpolate,0
train_20260505050000,2026-05-01 03:55:00,F6,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:55:00,G7,36.67,2,1,interpolate,0
train_20260505050000,2026-05-01 03:55:00,H8,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:55:00,I9,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 03:55:00,J10,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 03:55:00,K11,56.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:00:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-01 04:00:00,B2,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:00:00,C3,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:00:00,D4,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:00:00,E5,35,2,1,interpolate,0
train_20260505050000,2026-05-01 04:00:00,F6,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:00:00,G7,38.33,2,1,interpolate,0
train_20260505050000,2026-05-01 04:00:00,H8,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:00:00,I9,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:00:00,J10,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:00:00,K11,58.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:05:00,A1,41,1,1,real,1
train_20260505050000,2026-05-01 04:05:00,B2,40,1,1,real,1
train_20260505050000,2026-05-01 04:05:00,C3,45,1,1,real,1
train_20260505050000,2026-05-01 04:05:00,D4,45,1,1,real,1
train_20260505050000,2026-05-01 04:05:00,E5,35,1,1,real,1
train_20260505050000,2026-05-01 04:05:00,F6,45,1,1,real,1
train_20260505050000,2026-05-01 04:05:00,G7,40,1,1,real,1
train_20260505050000,2026-05-01 04:05:00,H8,45,1,1,real,1
train_20260505050000,2026-05-01 04:05:00,I9,55,1,1,real,1
train_20260505050000,2026-05-01 04:05:00,J10,60,1,1,real,1
train_20260505050000,2026-05-01 04:05:00,K11,60,1,1,real,1
train_20260505050000,2026-05-01 04:10:00,A1,39.33,2,1,interpolate,0
train_20260505050000,2026-05-01 04:10:00,B2,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:10:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 04:10:00,D4,45,1,1,interpolate,0
train_20260505050000,2026-05-01 04:10:00,E5,36.67,2,1,interpolate,0
train_20260505050000,2026-05-01 04:10:00,F6,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:10:00,G7,36.67,2,1,interpolate,0
train_20260505050000,2026-05-01 04:10:00,H8,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:10:00,I9,55,1,1,interpolate,0
train_20260505050000,2026-05-01 04:10:00,J10,56.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:10:00,K11,56.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:15:00,A1,37.67,2,1,interpolate,0
train_20260505050000,2026-05-01 04:15:00,B2,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:15:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 04:15:00,D4,45,1,1,interpolate,0
train_20260505050000,2026-05-01 04:15:00,E5,38.33,2,1,interpolate,0
train_20260505050000,2026-05-01 04:15:00,F6,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:15:00,G7,33.33,2,1,interpolate,0
train_20260505050000,2026-05-01 04:15:00,H8,38.33,2,1,interpolate,0
train_20260505050000,2026-05-01 04:15:00,I9,55,1,1,interpolate,0
train_20260505050000,2026-05-01 04:15:00,J10,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:15:00,K11,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:20:00,A1,36,1,1,real,1
train_20260505050000,2026-05-01 04:20:00,B2,50,1,1,real,1
train_20260505050000,2026-05-01 04:20:00,C3,45,1,1,real,1
train_20260505050000,2026-05-01 04:20:00,D4,45,1,1,real,1
train_20260505050000,2026-05-01 04:20:00,E5,40,1,1,real,1
train_20260505050000,2026-05-01 04:20:00,F6,50,1,1,real,1
train_20260505050000,2026-05-01 04:20:00,G7,30,1,1,real,1
train_20260505050000,2026-05-01 04:20:00,H8,35,1,1,real,1
train_20260505050000,2026-05-01 04:20:00,I9,55,1,1,real,1
train_20260505050000,2026-05-01 04:20:00,J10,50,1,1,real,1
train_20260505050000,2026-05-01 04:20:00,K11,50,1,1,real,1
train_20260505050000,2026-05-01 04:25:00,A1,37.67,2,1,interpolate,0
train_20260505050000,2026-05-01 04:25:00,B2,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:25:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 04:25:00,D4,45,1,1,interpolate,0
train_20260505050000,2026-05-01 04:25:00,E5,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:25:00,F6,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:25:00,G7,30,2,1,interpolate,0
train_20260505050000,2026-05-01 04:25:00,H8,35,2,1,interpolate,0
train_20260505050000,2026-05-01 04:25:00,I9,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:25:00,J10,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:25:00,K11,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:30:00,A1,39.33,2,1,interpolate,0
train_20260505050000,2026-05-01 04:30:00,B2,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:30:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 04:30:00,D4,45,1,1,interpolate,0
train_20260505050000,2026-05-01 04:30:00,E5,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:30:00,F6,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:30:00,G7,30,2,1,interpolate,0
train_20260505050000,2026-05-01 04:30:00,H8,35,2,1,interpolate,0
train_20260505050000,2026-05-01 04:30:00,I9,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:30:00,J10,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:30:00,K11,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:35:00,A1,41,1,1,real,1
train_20260505050000,2026-05-01 04:35:00,B2,40,1,1,real,1
train_20260505050000,2026-05-01 04:35:00,C3,45,1,1,real,1
train_20260505050000,2026-05-01 04:35:00,D4,45,1,1,real,1
train_20260505050000,2026-05-01 04:35:00,E5,45,1,1,real,1
train_20260505050000,2026-05-01 04:35:00,F6,45,1,1,real,1
train_20260505050000,2026-05-01 04:35:00,G7,30,1,1,real,1
train_20260505050000,2026-05-01 04:35:00,H8,35,1,1,real,1
train_20260505050000,2026-05-01 04:35:00,I9,50,1,1,real,1
train_20260505050000,2026-05-01 04:35:00,J10,55,1,1,real,1
train_20260505050000,2026-05-01 04:35:00,K11,55,1,1,real,1
train_20260505050000,2026-05-01 04:40:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-01 04:40:00,B2,38.33,2,1,interpolate,0
train_20260505050000,2026-05-01 04:40:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 04:40:00,D4,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:40:00,E5,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:40:00,F6,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:40:00,G7,30,2,1,interpolate,0
train_20260505050000,2026-05-01 04:40:00,H8,38.33,2,1,interpolate,0
train_20260505050000,2026-05-01 04:40:00,I9,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:40:00,J10,56.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:40:00,K11,56.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:45:00,A1,41,1,1,interpolate,0
train_20260505050000,2026-05-01 04:45:00,B2,36.67,2,1,interpolate,0
train_20260505050000,2026-05-01 04:45:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 04:45:00,D4,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:45:00,E5,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:45:00,F6,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:45:00,G7,30,2,1,interpolate,0
train_20260505050000,2026-05-01 04:45:00,H8,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:45:00,I9,56.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:45:00,J10,58.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:45:00,K11,58.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:50:00,A1,41,1,1,real,1
train_20260505050000,2026-05-01 04:50:00,B2,35,1,1,real,1
train_20260505050000,2026-05-01 04:50:00,C3,45,1,1,real,1
train_20260505050000,2026-05-01 04:50:00,D4,50,1,1,real,1
train_20260505050000,2026-05-01 04:50:00,E5,40,1,1,real,1
train_20260505050000,2026-05-01 04:50:00,F6,50,1,1,real,1
train_20260505050000,2026-05-01 04:50:00,G7,30,1,1,real,1
train_20260505050000,2026-05-01 04:50:00,H8,45,1,1,real,1
train_20260505050000,2026-05-01 04:50:00,I9,60,1,1,real,1
train_20260505050000,2026-05-01 04:50:00,J10,60,1,1,real,1
train_20260505050000,2026-05-01 04:50:00,K11,60,1,1,real,1
train_20260505050000,2026-05-01 04:55:00,A1,35.67,2,1,interpolate,0
train_20260505050000,2026-05-01 04:55:00,B2,36.67,2,1,interpolate,0
train_20260505050000,2026-05-01 04:55:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 04:55:00,D4,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:55:00,E5,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 04:55:00,F6,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:55:00,G7,31.67,2,1,interpolate,0
train_20260505050000,2026-05-01 04:55:00,H8,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 04:55:00,I9,60,1,1,interpolate,0
train_20260505050000,2026-05-01 04:55:00,J10,55,1,1,interpolate,0
train_20260505050000,2026-05-01 04:55:00,K11,58.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:00:00,A1,30.33,2,1,interpolate,0
train_20260505050000,2026-05-01 05:00:00,B2,38.33,2,1,interpolate,0
train_20260505050000,2026-05-01 05:00:00,C3,45,1,1,interpolate,0
train_20260505050000,2026-05-01 05:00:00,D4,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:00:00,E5,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:00:00,F6,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:00:00,G7,33.33,2,1,interpolate,0
train_20260505050000,2026-05-01 05:00:00,H8,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:00:00,I9,60,1,1,interpolate,0
train_20260505050000,2026-05-01 05:00:00,J10,50,1,1,interpolate,0
train_20260505050000,2026-05-01 05:00:00,K11,56.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:05:00,A1,25,1,1,real,1
train_20260505050000,2026-05-01 05:05:00,B2,40,1,1,real,1
train_20260505050000,2026-05-01 05:05:00,C3,45,1,1,real,1
train_20260505050000,2026-05-01 05:05:00,D4,40,1,1,real,1
train_20260505050000,2026-05-01 05:05:00,E5,45,1,1,real,1
train_20260505050000,2026-05-01 05:05:00,F6,45,1,1,real,1
train_20260505050000,2026-05-01 05:05:00,G7,35,1,1,real,1
train_20260505050000,2026-05-01 05:05:00,H8,40,1,1,real,1
train_20260505050000,2026-05-01 05:05:00,I9,60,1,1,real,1
train_20260505050000,2026-05-01 05:05:00,J10,45,1,1,real,1
train_20260505050000,2026-05-01 05:05:00,K11,55,1,1,real,1
train_20260505050000,2026-05-01 05:10:00,A1,30.33,2,1,interpolate,0
train_20260505050000,2026-05-01 05:10:00,B2,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:10:00,C3,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:10:00,D4,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:10:00,E5,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:10:00,F6,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:10:00,G7,33.33,2,1,interpolate,0
train_20260505050000,2026-05-01 05:10:00,H8,38.33,2,1,interpolate,0
train_20260505050000,2026-05-01 05:10:00,I9,56.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:10:00,J10,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:10:00,K11,55,1,1,interpolate,0
train_20260505050000,2026-05-01 05:15:00,A1,35.67,2,1,interpolate,0
train_20260505050000,2026-05-01 05:15:00,B2,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:15:00,C3,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:15:00,D4,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:15:00,E5,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:15:00,F6,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:15:00,G7,31.67,2,1,interpolate,0
train_20260505050000,2026-05-01 05:15:00,H8,36.67,2,1,interpolate,0
train_20260505050000,2026-05-01 05:15:00,I9,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:15:00,J10,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:15:00,K11,55,1,1,interpolate,0
train_20260505050000,2026-05-01 05:20:00,A1,41,1,1,real,1
train_20260505050000,2026-05-01 05:20:00,B2,50,1,1,real,1
train_20260505050000,2026-05-01 05:20:00,C3,50,1,1,real,1
train_20260505050000,2026-05-01 05:20:00,D4,45,1,1,real,1
train_20260505050000,2026-05-01 05:20:00,E5,40,1,1,real,1
train_20260505050000,2026-05-01 05:20:00,F6,55,1,1,real,1
train_20260505050000,2026-05-01 05:20:00,G7,30,1,1,real,1
train_20260505050000,2026-05-01 05:20:00,H8,35,1,1,real,1
train_20260505050000,2026-05-01 05:20:00,I9,50,1,1,real,1
train_20260505050000,2026-05-01 05:20:00,J10,50,1,1,real,1
train_20260505050000,2026-05-01 05:20:00,K11,55,1,1,real,1
train_20260505050000,2026-05-01 05:25:00,A1,39.33,2,1,interpolate,0
train_20260505050000,2026-05-01 05:25:00,B2,50,1,1,interpolate,0
train_20260505050000,2026-05-01 05:25:00,C3,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:25:00,D4,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:25:00,E5,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:25:00,F6,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:25:00,G7,30,2,1,interpolate,0
train_20260505050000,2026-05-01 05:25:00,H8,40,1,1,interpolate,0
train_20260505050000,2026-05-01 05:25:00,I9,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:25:00,J10,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:25:00,K11,55,1,1,interpolate,0
train_20260505050000,2026-05-01 05:30:00,A1,37.67,2,1,interpolate,0
train_20260505050000,2026-05-01 05:30:00,B2,50,1,1,interpolate,0
train_20260505050000,2026-05-01 05:30:00,C3,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:30:00,D4,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:30:00,E5,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:30:00,F6,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:30:00,G7,30,2,1,interpolate,0
train_20260505050000,2026-05-01 05:30:00,H8,45,1,1,interpolate,0
train_20260505050000,2026-05-01 05:30:00,I9,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:30:00,J10,36.67,2,1,interpolate,0
train_20260505050000,2026-05-01 05:30:00,K11,55,1,1,interpolate,0
train_20260505050000,2026-05-01 05:35:00,A1,36,1,1,real,1
train_20260505050000,2026-05-01 05:35:00,B2,50,1,1,real,1
train_20260505050000,2026-05-01 05:35:00,C3,40,1,1,real,1
train_20260505050000,2026-05-01 05:35:00,D4,40,1,1,real,1
train_20260505050000,2026-05-01 05:35:00,E5,45,1,1,real,1
train_20260505050000,2026-05-01 05:35:00,F6,50,1,1,real,1
train_20260505050000,2026-05-01 05:35:00,G7,30,1,1,real,1
train_20260505050000,2026-05-01 05:35:00,H8,50,1,1,real,1
train_20260505050000,2026-05-01 05:35:00,I9,55,1,1,real,1
train_20260505050000,2026-05-01 05:35:00,J10,30,1,1,real,1
train_20260505050000,2026-05-01 05:35:00,K11,55,1,1,real,1
train_20260505050000,2026-05-01 05:40:00,A1,36,2,1,interpolate,0
train_20260505050000,2026-05-01 05:40:00,B2,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:40:00,C3,38.33,2,1,interpolate,0
train_20260505050000,2026-05-01 05:40:00,D4,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:40:00,E5,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:40:00,F6,48.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:40:00,G7,30,2,1,interpolate,0
train_20260505050000,2026-05-01 05:40:00,H8,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:40:00,I9,56.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:40:00,J10,36.67,2,1,interpolate,0
train_20260505050000,2026-05-01 05:40:00,K11,53.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:45:00,A1,36,2,1,interpolate,0
train_20260505050000,2026-05-01 05:45:00,B2,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:45:00,C3,36.67,2,1,interpolate,0
train_20260505050000,2026-05-01 05:45:00,D4,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:45:00,E5,41.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:45:00,F6,46.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:45:00,G7,30,2,1,interpolate,0
train_20260505050000,2026-05-01 05:45:00,H8,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:45:00,I9,58.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:45:00,J10,43.33,1,1,interpolate,0
train_20260505050000,2026-05-01 05:45:00,K11,51.67,1,1,interpolate,0
train_20260505050000,2026-05-01 05:50:00,A1,36,1,1,real,1
train_20260505050000,2026-05-01 05:50:00,B2,45,1,1,real,1
train_20260505050000,2026-05-01 05:50:00,C3,35,1,1,real,1
train_20260505050000,2026-05-01 05:50:00,D4,45,1,1,real,1
train_20260505050000,2026-05-01 05:50:00,E5,40,1,1,real,1
train_20260505050000,2026-05-01 05:50:00,F6,45,1,1,real,1
train_20260505050000,2026-05-01 05:50:00,G7,30,1,1,real,1
train_20260505050000,2026-05-01 05:50:00,H8,40,1,1,real,1
train_20260505050000,2026-05-01 05:50:00,I9,60,1,1,real,1
train_20260505050000,2026-05-01 05:50:00,J10,50,1,1,real,1
train_20260505050000,2026-05-01 05:50:00,K11,50,1,1,real,1
